uri,label_en
https://www.congress.gov/help/field-values/legislative-subject-terms#2381,Labor productivity
https://www.congress.gov/help/field-values/legislative-subject-terms#2382,Labor standards
https://www.congress.gov/help/field-values/legislative-subject-terms#2383,Labor statistics
https://www.congress.gov/help/field-values/legislative-subject-terms#2384,Labor supply
https://www.congress.gov/help/field-values/legislative-subject-terms#2385,Labor turnover
https://www.congress.gov/help/field-values/legislative-subject-terms#2386,Labor unions
https://www.congress.gov/help/field-values/legislative-subject-terms#2387,Labor-management committees
https://www.congress.gov/help/field-values/legislative-subject-terms#2388,Labor-management relations
https://www.congress.gov/help/field-values/legislative-subject-terms#2389,Laboratories
https://www.congress.gov/help/field-values/legislative-subject-terms#2390,Laboratory animals
https://www.congress.gov/help/field-values/legislative-subject-terms#2391,Lakes
https://www.congress.gov/help/field-values/legislative-subject-terms#2392,Lakes and rivers
https://www.congress.gov/help/field-values/legislative-subject-terms#2393,Land banking
https://www.congress.gov/help/field-values/legislative-subject-terms#2394,Land mines
https://www.congress.gov/help/field-values/legislative-subject-terms#2395,Land reform
https://www.congress.gov/help/field-values/legislative-subject-terms#2396,Land subdivision
https://www.congress.gov/help/field-values/legislative-subject-terms#2397,Land subsidence
https://www.congress.gov/help/field-values/legislative-subject-terms#2398,Land tenure
https://www.congress.gov/help/field-values/legislative-subject-terms#2399,Land transfers
https://www.congress.gov/help/field-values/legislative-subject-terms#2400,Land use
https://www.congress.gov/help/field-values/legislative-subject-terms#2401,Land use and conservation
https://www.congress.gov/help/field-values/legislative-subject-terms#2402,Landfills
https://www.congress.gov/help/field-values/legislative-subject-terms#2403,Landforms
https://www.congress.gov/help/field-values/legislative-subject-terms#2404,Landlord and tenant
https://www.congress.gov/help/field-values/legislative-subject-terms#2405,Landowners
https://www.congress.gov/help/field-values/legislative-subject-terms#2406,Landscape architecture
https://www.congress.gov/help/field-values/legislative-subject-terms#2407,Landscape protection
https://www.congress.gov/help/field-values/legislative-subject-terms#2408,Landslides
https://www.congress.gov/help/field-values/legislative-subject-terms#2409,Language and languages
https://www.congress.gov/help/field-values/legislative-subject-terms#2410,Language arts
https://www.congress.gov/help/field-values/legislative-subject-terms#2411,Laos
https://www.congress.gov/help/field-values/legislative-subject-terms#2412,Larceny
https://www.congress.gov/help/field-values/legislative-subject-terms#2413,Lasers
https://www.congress.gov/help/field-values/legislative-subject-terms#2414,Latin America
https://www.congress.gov/help/field-values/legislative-subject-terms#2415,Latin Americans
https://www.congress.gov/help/field-values/legislative-subject-terms#2416,Latvia
https://www.congress.gov/help/field-values/legislative-subject-terms#2417,Launch vehicles
https://www.congress.gov/help/field-values/legislative-subject-terms#2418,Law
https://www.congress.gov/help/field-values/legislative-subject-terms#2419,Law and legislation
https://www.congress.gov/help/field-values/legislative-subject-terms#2420,Law enforcement administration and funding
https://www.congress.gov/help/field-values/legislative-subject-terms#2421,Law enforcement officers
https://www.congress.gov/help/field-values/legislative-subject-terms#2422,Law libraries
https://www.congress.gov/help/field-values/legislative-subject-terms#2423,Law of the sea
https://www.congress.gov/help/field-values/legislative-subject-terms#2424,Lawyers
https://www.congress.gov/help/field-values/legislative-subject-terms#2425,Lawyers and legal services
https://www.congress.gov/help/field-values/legislative-subject-terms#2426,Layoffs
https://www.congress.gov/help/field-values/legislative-subject-terms#2427,Lead
https://www.congress.gov/help/field-values/legislative-subject-terms#2428,Lead poisoning
https://www.congress.gov/help/field-values/legislative-subject-terms#2429,Leadership
https://www.congress.gov/help/field-values/legislative-subject-terms#2430,Learning
https://www.congress.gov/help/field-values/legislative-subject-terms#2431,Learning disabilities
https://www.congress.gov/help/field-values/legislative-subject-terms#2432,Lease and rental services
https://www.congress.gov/help/field-values/legislative-subject-terms#2433,Leases
https://www.congress.gov/help/field-values/legislative-subject-terms#2434,Leather industry
https://www.congress.gov/help/field-values/legislative-subject-terms#2435,Leave of absence
https://www.congress.gov/help/field-values/legislative-subject-terms#2436,Lebanon
https://www.congress.gov/help/field-values/legislative-subject-terms#2437,Legal Services Corporation
https://www.congress.gov/help/field-values/legislative-subject-terms#2438,Legal advertising and soliciting
https://www.congress.gov/help/field-values/legislative-subject-terms#2439,Legal aid
https://www.congress.gov/help/field-values/legislative-subject-terms#2440,Legal education
https://www.congress.gov/help/field-values/legislative-subject-terms#2441,Legal ethics
https://www.congress.gov/help/field-values/legislative-subject-terms#2442,Legal fees
https://www.congress.gov/help/field-values/legislative-subject-terms#2443,Legal fees and court costs
https://www.congress.gov/help/field-values/legislative-subject-terms#2444,Legal research
https://www.congress.gov/help/field-values/legislative-subject-terms#2445,Legal services
https://www.congress.gov/help/field-values/legislative-subject-terms#2446,Legal status of women
https://www.congress.gov/help/field-values/legislative-subject-terms#2447,Legislation
https://www.congress.gov/help/field-values/legislative-subject-terms#2448,Legislative amendments
https://www.congress.gov/help/field-values/legislative-subject-terms#2449,Legislative bodies
https://www.congress.gov/help/field-values/legislative-subject-terms#2450,Legislative calendars
https://www.congress.gov/help/field-values/legislative-subject-terms#2451,Legislative procedure
https://www.congress.gov/help/field-values/legislative-subject-terms#2452,Legislative reference services
https://www.congress.gov/help/field-values/legislative-subject-terms#2453,Legislative resolutions
https://www.congress.gov/help/field-values/legislative-subject-terms#2454,Legislative rules and procedure
https://www.congress.gov/help/field-values/legislative-subject-terms#2455,Legislative voting
https://www.congress.gov/help/field-values/legislative-subject-terms#2456,Legislators
https://www.congress.gov/help/field-values/legislative-subject-terms#2457,Legumes
https://www.congress.gov/help/field-values/legislative-subject-terms#2458,Lenses
https://www.congress.gov/help/field-values/legislative-subject-terms#2459,Leprosy
https://www.congress.gov/help/field-values/legislative-subject-terms#2460,Lesotho
https://www.congress.gov/help/field-values/legislative-subject-terms#2461,Leukemia
https://www.congress.gov/help/field-values/legislative-subject-terms#2462,Liability (Law)
https://www.congress.gov/help/field-values/legislative-subject-terms#2463,Liability for environmental damages
https://www.congress.gov/help/field-values/legislative-subject-terms#2464,Liability for nuclear damages
https://www.congress.gov/help/field-values/legislative-subject-terms#2465,Liability insurance
https://www.congress.gov/help/field-values/legislative-subject-terms#2466,Libel and slander
https://www.congress.gov/help/field-values/legislative-subject-terms#2467,Liberia
https://www.congress.gov/help/field-values/legislative-subject-terms#2468,Libraries
https://www.congress.gov/help/field-values/legislative-subject-terms#2469,Libraries and archives
https://www.congress.gov/help/field-values/legislative-subject-terms#2470,Library of Congress
https://www.congress.gov/help/field-values/legislative-subject-terms#2471,Libya
https://www.congress.gov/help/field-values/legislative-subject-terms#2472,License agreements
https://www.congress.gov/help/field-values/legislative-subject-terms#2473,Licenses
https://www.congress.gov/help/field-values/legislative-subject-terms#2474,Licensing and registrations
https://www.congress.gov/help/field-values/legislative-subject-terms#2475,Liechtenstein
https://www.congress.gov/help/field-values/legislative-subject-terms#2476,Liens
https://www.congress.gov/help/field-values/legislative-subject-terms#2477,Life care communities
https://www.congress.gov/help/field-values/legislative-subject-terms#2478,Life expectancy
https://www.congress.gov/help/field-values/legislative-subject-terms#2479,Life imprisonment
https://www.congress.gov/help/field-values/legislative-subject-terms#2480,Life insurance
https://www.congress.gov/help/field-values/legislative-subject-terms#2481,Life sciences
https://www.congress.gov/help/field-values/legislative-subject-terms#2482,"Life, casualty, property insurance"
https://www.congress.gov/help/field-values/legislative-subject-terms#2483,Lifestyle
https://www.congress.gov/help/field-values/legislative-subject-terms#2484,Light
https://www.congress.gov/help/field-values/legislative-subject-terms#2485,Light rail transit
https://www.congress.gov/help/field-values/legislative-subject-terms#2486,Lighterage
https://www.congress.gov/help/field-values/legislative-subject-terms#2487,Lighthouses and lightships
https://www.congress.gov/help/field-values/legislative-subject-terms#2488,Lighting
https://www.congress.gov/help/field-values/legislative-subject-terms#2489,Lighting and heating
https://www.congress.gov/help/field-values/legislative-subject-terms#2490,"Lighting, heating, cooling"
https://www.congress.gov/help/field-values/legislative-subject-terms#2491,Lightning
https://www.congress.gov/help/field-values/legislative-subject-terms#2492,Limitation of actions
https://www.congress.gov/help/field-values/legislative-subject-terms#2493,Limited access highways
https://www.congress.gov/help/field-values/legislative-subject-terms#2494,Lincoln Administration
https://www.congress.gov/help/field-values/legislative-subject-terms#2495,Lions
https://www.congress.gov/help/field-values/legislative-subject-terms#2496,Liquefied natural gas
https://www.congress.gov/help/field-values/legislative-subject-terms#2497,Liquefied petroleum gas
https://www.congress.gov/help/field-values/legislative-subject-terms#2498,Literacy programs
https://www.congress.gov/help/field-values/legislative-subject-terms#2499,Literature
https://www.congress.gov/help/field-values/legislative-subject-terms#2500,Lithium
https://www.congress.gov/help/field-values/legislative-subject-terms#2501,Lithuania
https://www.congress.gov/help/field-values/legislative-subject-terms#2502,Liver diseases
https://www.congress.gov/help/field-values/legislative-subject-terms#2503,Livestock
https://www.congress.gov/help/field-values/legislative-subject-terms#2504,Living wills
https://www.congress.gov/help/field-values/legislative-subject-terms#2505,Loan defaults
https://www.congress.gov/help/field-values/legislative-subject-terms#2506,Loans
https://www.congress.gov/help/field-values/legislative-subject-terms#2507,Lobbying
https://www.congress.gov/help/field-values/legislative-subject-terms#2508,Local budgets
https://www.congress.gov/help/field-values/legislative-subject-terms#2509,Local employees
https://www.congress.gov/help/field-values/legislative-subject-terms#2510,Local finance
https://www.congress.gov/help/field-values/legislative-subject-terms#2511,Local laws
https://www.congress.gov/help/field-values/legislative-subject-terms#2512,Local officials
https://www.congress.gov/help/field-values/legislative-subject-terms#2513,Local taxation
https://www.congress.gov/help/field-values/legislative-subject-terms#2514,Location of industries
https://www.congress.gov/help/field-values/legislative-subject-terms#2515,Lockouts
https://www.congress.gov/help/field-values/legislative-subject-terms#2516,Logging
https://www.congress.gov/help/field-values/legislative-subject-terms#2517,Logistics
https://www.congress.gov/help/field-values/legislative-subject-terms#2518,Long Island Sound
https://www.congress.gov/help/field-values/legislative-subject-terms#2519,Long-term care
https://www.congress.gov/help/field-values/legislative-subject-terms#2520,Long-term care insurance
https://www.congress.gov/help/field-values/legislative-subject-terms#2521,"Long-term, rehabilitative, and terminal care"
https://www.congress.gov/help/field-values/legislative-subject-terms#2522,Longevity
https://www.congress.gov/help/field-values/legislative-subject-terms#2523,Longshoremen
https://www.congress.gov/help/field-values/legislative-subject-terms#2524,Losses
https://www.congress.gov/help/field-values/legislative-subject-terms#2525,Lotteries
https://www.congress.gov/help/field-values/legislative-subject-terms#2526,Louisiana
https://www.congress.gov/help/field-values/legislative-subject-terms#2527,Low birth weight
https://www.congress.gov/help/field-values/legislative-subject-terms#2528,Low- and moderate-income housing
https://www.congress.gov/help/field-values/legislative-subject-terms#2529,Low-income housing
https://www.congress.gov/help/field-values/legislative-subject-terms#2530,Loyalty oaths
https://www.congress.gov/help/field-values/legislative-subject-terms#2531,Lubrication and lubricants
https://www.congress.gov/help/field-values/legislative-subject-terms#2532,Lumber trade
https://www.congress.gov/help/field-values/legislative-subject-terms#2533,Lung cancer
https://www.congress.gov/help/field-values/legislative-subject-terms#2534,Lung diseases
https://www.congress.gov/help/field-values/legislative-subject-terms#2535,Luxembourg
https://www.congress.gov/help/field-values/legislative-subject-terms#2536,Lyme disease
https://www.congress.gov/help/field-values/legislative-subject-terms#2537,Macau
https://www.congress.gov/help/field-values/legislative-subject-terms#2538,Macedonia
https://www.congress.gov/help/field-values/legislative-subject-terms#2539,Machine guns
https://www.congress.gov/help/field-values/legislative-subject-terms#2540,Machinery
https://www.congress.gov/help/field-values/legislative-subject-terms#2541,Madagascar
https://www.congress.gov/help/field-values/legislative-subject-terms#2542,Magistrates
https://www.congress.gov/help/field-values/legislative-subject-terms#2543,Magnet schools
https://www.congress.gov/help/field-values/legislative-subject-terms#2544,Magnetic levitation vehicles
https://www.congress.gov/help/field-values/legislative-subject-terms#2545,Mail-order business
https://www.congress.gov/help/field-values/legislative-subject-terms#2546,Maine
https://www.congress.gov/help/field-values/legislative-subject-terms#2547,Mainstreaming in education
https://www.congress.gov/help/field-values/legislative-subject-terms#2548,Maintenance and repair
https://www.congress.gov/help/field-values/legislative-subject-terms#2549,Malaria
https://www.congress.gov/help/field-values/legislative-subject-terms#2550,Malawi
https://www.congress.gov/help/field-values/legislative-subject-terms#2551,Malaysia
https://www.congress.gov/help/field-values/legislative-subject-terms#2552,Maldives
https://www.congress.gov/help/field-values/legislative-subject-terms#2553,Mali
https://www.congress.gov/help/field-values/legislative-subject-terms#2554,Malnutrition
https://www.congress.gov/help/field-values/legislative-subject-terms#2555,Malta
https://www.congress.gov/help/field-values/legislative-subject-terms#2556,Mammals
https://www.congress.gov/help/field-values/legislative-subject-terms#2557,Mammography
https://www.congress.gov/help/field-values/legislative-subject-terms#2558,Managed care
https://www.congress.gov/help/field-values/legislative-subject-terms#2559,Management
https://www.congress.gov/help/field-values/legislative-subject-terms#2560,Management information systems
https://www.congress.gov/help/field-values/legislative-subject-terms#2561,Mandatory retirement
https://www.congress.gov/help/field-values/legislative-subject-terms#2562,Mandatory sentences
https://www.congress.gov/help/field-values/legislative-subject-terms#2563,Manganese
https://www.congress.gov/help/field-values/legislative-subject-terms#2564,Manned space flight
https://www.congress.gov/help/field-values/legislative-subject-terms#2565,Manufacturing
https://www.congress.gov/help/field-values/legislative-subject-terms#2566,Manufacturing industries
https://www.congress.gov/help/field-values/legislative-subject-terms#2567,Maps
https://www.congress.gov/help/field-values/legislative-subject-terms#2568,Margins (Security trading)
https://www.congress.gov/help/field-values/legislative-subject-terms#2569,Marijuana
https://www.congress.gov/help/field-values/legislative-subject-terms#2570,Marine Mammal Commission
https://www.congress.gov/help/field-values/legislative-subject-terms#2571,"Marine and coastal resources, fisheries"
https://www.congress.gov/help/field-values/legislative-subject-terms#2572,Marine and inland water transportation
https://www.congress.gov/help/field-values/legislative-subject-terms#2573,Marine animals
https://www.congress.gov/help/field-values/legislative-subject-terms#2574,Marine biology
https://www.congress.gov/help/field-values/legislative-subject-terms#2575,Marine ecology
https://www.congress.gov/help/field-values/legislative-subject-terms#2576,Marine engineering
https://www.congress.gov/help/field-values/legislative-subject-terms#2577,Marine engines
https://www.congress.gov/help/field-values/legislative-subject-terms#2578,Marine fouling organisms
https://www.congress.gov/help/field-values/legislative-subject-terms#2579,Marine mammals
https://www.congress.gov/help/field-values/legislative-subject-terms#2580,Marine parks and reserves
https://www.congress.gov/help/field-values/legislative-subject-terms#2581,Marine pollution
https://www.congress.gov/help/field-values/legislative-subject-terms#2582,Marine resources conservation
https://www.congress.gov/help/field-values/legislative-subject-terms#2583,Marine safety
https://www.congress.gov/help/field-values/legislative-subject-terms#2584,Marine terminals
https://www.congress.gov/help/field-values/legislative-subject-terms#2585,Marine transportation
https://www.congress.gov/help/field-values/legislative-subject-terms#2586,Marines
https://www.congress.gov/help/field-values/legislative-subject-terms#2587,Maritime law
https://www.congress.gov/help/field-values/legislative-subject-terms#2588,Market manipulation
https://www.congress.gov/help/field-values/legislative-subject-terms#2589,Marketing
https://www.congress.gov/help/field-values/legislative-subject-terms#2590,Marketing and advertising
https://www.congress.gov/help/field-values/legislative-subject-terms#2591,Marketing of farm produce
https://www.congress.gov/help/field-values/legislative-subject-terms#2592,Marketing orders
https://www.congress.gov/help/field-values/legislative-subject-terms#2593,Marriage
https://www.congress.gov/help/field-values/legislative-subject-terms#2594,Marriage and family status
https://www.congress.gov/help/field-values/legislative-subject-terms#2595,Marriage counseling
https://www.congress.gov/help/field-values/legislative-subject-terms#2596,Married people
https://www.congress.gov/help/field-values/legislative-subject-terms#2597,Marshall Islands
https://www.congress.gov/help/field-values/legislative-subject-terms#2598,Martial law
https://www.congress.gov/help/field-values/legislative-subject-terms#2599,Martin Luther King Day
https://www.congress.gov/help/field-values/legislative-subject-terms#2600,Martinique
https://www.congress.gov/help/field-values/legislative-subject-terms#2601,Maryland
https://www.congress.gov/help/field-values/legislative-subject-terms#2602,Mass media
https://www.congress.gov/help/field-values/legislative-subject-terms#2603,Mass rapid transit
https://www.congress.gov/help/field-values/legislative-subject-terms#2604,Massachusetts
https://www.congress.gov/help/field-values/legislative-subject-terms#2605,Mastectomy
https://www.congress.gov/help/field-values/legislative-subject-terms#2606,Materials
https://www.congress.gov/help/field-values/legislative-subject-terms#2607,Materials research
https://www.congress.gov/help/field-values/legislative-subject-terms#2608,Maternal and infant welfare
https://www.congress.gov/help/field-values/legislative-subject-terms#2609,Maternal health services
https://www.congress.gov/help/field-values/legislative-subject-terms#2610,Mathematical models
https://www.congress.gov/help/field-values/legislative-subject-terms#2611,Mathematics
https://www.congress.gov/help/field-values/legislative-subject-terms#2612,Mauritania
https://www.congress.gov/help/field-values/legislative-subject-terms#2613,Mauritius
https://www.congress.gov/help/field-values/legislative-subject-terms#2614,Mayors
https://www.congress.gov/help/field-values/legislative-subject-terms#2615,McKinley Administration
https://www.congress.gov/help/field-values/legislative-subject-terms#2616,Meat
https://www.congress.gov/help/field-values/legislative-subject-terms#2617,Meat inspection
https://www.congress.gov/help/field-values/legislative-subject-terms#2618,Meat packing industry
https://www.congress.gov/help/field-values/legislative-subject-terms#2619,Mediation
https://www.congress.gov/help/field-values/legislative-subject-terms#2620,Medicaid
https://www.congress.gov/help/field-values/legislative-subject-terms#2621,Medical associations
https://www.congress.gov/help/field-values/legislative-subject-terms#2622,Medical centers
https://www.congress.gov/help/field-values/legislative-subject-terms#2623,Medical economics
https://www.congress.gov/help/field-values/legislative-subject-terms#2624,Medical education
https://www.congress.gov/help/field-values/legislative-subject-terms#2625,Medical ethics
https://www.congress.gov/help/field-values/legislative-subject-terms#2626,Medical fees
https://www.congress.gov/help/field-values/legislative-subject-terms#2627,Medical innovations
https://www.congress.gov/help/field-values/legislative-subject-terms#2628,Medical laboratories
https://www.congress.gov/help/field-values/legislative-subject-terms#2629,Medical libraries
https://www.congress.gov/help/field-values/legislative-subject-terms#2630,Medical malpractice
https://www.congress.gov/help/field-values/legislative-subject-terms#2631,Medical mycology
https://www.congress.gov/help/field-values/legislative-subject-terms#2632,Medical personnel
https://www.congress.gov/help/field-values/legislative-subject-terms#2633,Medical records
https://www.congress.gov/help/field-values/legislative-subject-terms#2634,Medical research
https://www.congress.gov/help/field-values/legislative-subject-terms#2635,Medical residents
https://www.congress.gov/help/field-values/legislative-subject-terms#2636,Medical savings accounts
https://www.congress.gov/help/field-values/legislative-subject-terms#2637,Medical screening
https://www.congress.gov/help/field-values/legislative-subject-terms#2638,Medical statistics
https://www.congress.gov/help/field-values/legislative-subject-terms#2639,Medical supplies
https://www.congress.gov/help/field-values/legislative-subject-terms#2640,Medical technology
https://www.congress.gov/help/field-values/legislative-subject-terms#2641,Medical tests
https://www.congress.gov/help/field-values/legislative-subject-terms#2642,Medical tests and diagnostic methods
https://www.congress.gov/help/field-values/legislative-subject-terms#2643,Medical wastes
https://www.congress.gov/help/field-values/legislative-subject-terms#2644,Medically uninsured
https://www.congress.gov/help/field-values/legislative-subject-terms#2645,Medicare
https://www.congress.gov/help/field-values/legislative-subject-terms#2646,Medicare Payment Advisory Commission
https://www.congress.gov/help/field-values/legislative-subject-terms#2647,Medicated feeds
https://www.congress.gov/help/field-values/legislative-subject-terms#2648,Medication abuse
https://www.congress.gov/help/field-values/legislative-subject-terms#2649,Medicinal plants
https://www.congress.gov/help/field-values/legislative-subject-terms#2650,Medigap
https://www.congress.gov/help/field-values/legislative-subject-terms#2651,Members of Congress
https://www.congress.gov/help/field-values/legislative-subject-terms#2652,Memorial Day
https://www.congress.gov/help/field-values/legislative-subject-terms#2653,Memory
https://www.congress.gov/help/field-values/legislative-subject-terms#2654,Men
https://www.congress.gov/help/field-values/legislative-subject-terms#2655,Menopause
https://www.congress.gov/help/field-values/legislative-subject-terms#2656,Mental care facilities
https://www.congress.gov/help/field-values/legislative-subject-terms#2657,Mental depression
https://www.congress.gov/help/field-values/legislative-subject-terms#2658,Mental health
https://www.congress.gov/help/field-values/legislative-subject-terms#2659,Mental health services
https://www.congress.gov/help/field-values/legislative-subject-terms#2660,Mental illness
https://www.congress.gov/help/field-values/legislative-subject-terms#2661,Mentally disabled
https://www.congress.gov/help/field-values/legislative-subject-terms#2662,Mentoring
https://www.congress.gov/help/field-values/legislative-subject-terms#2663,Mercenaries
https://www.congress.gov/help/field-values/legislative-subject-terms#2664,Merchant marine
https://www.congress.gov/help/field-values/legislative-subject-terms#2665,Merchant seamen
https://www.congress.gov/help/field-values/legislative-subject-terms#2666,Merchant ships
https://www.congress.gov/help/field-values/legislative-subject-terms#2667,Mercury
https://www.congress.gov/help/field-values/legislative-subject-terms#2668,Merit Systems Protection Board
https://www.congress.gov/help/field-values/legislative-subject-terms#2669,Metabolism
https://www.congress.gov/help/field-values/legislative-subject-terms#2670,Metal trade
https://www.congress.gov/help/field-values/legislative-subject-terms#2671,Metals
https://www.congress.gov/help/field-values/legislative-subject-terms#2672,Meteorological research
https://www.congress.gov/help/field-values/legislative-subject-terms#2673,Meteorological satellites
https://www.congress.gov/help/field-values/legislative-subject-terms#2674,Meteorology
https://www.congress.gov/help/field-values/legislative-subject-terms#2675,Methamphetamine
https://www.congress.gov/help/field-values/legislative-subject-terms#2676,Methane
https://www.congress.gov/help/field-values/legislative-subject-terms#2677,Methanol
https://www.congress.gov/help/field-values/legislative-subject-terms#2678,Methyl bromide
https://www.congress.gov/help/field-values/legislative-subject-terms#2679,Metric system
https://www.congress.gov/help/field-values/legislative-subject-terms#2680,Metropolitan areas
https://www.congress.gov/help/field-values/legislative-subject-terms#2681,Mexican Americans
https://www.congress.gov/help/field-values/legislative-subject-terms#2682,Mexicans
https://www.congress.gov/help/field-values/legislative-subject-terms#2683,Mexico
https://www.congress.gov/help/field-values/legislative-subject-terms#2684,Michigan
https://www.congress.gov/help/field-values/legislative-subject-terms#2685,Micrographics
https://www.congress.gov/help/field-values/legislative-subject-terms#2686,Micronesia
https://www.congress.gov/help/field-values/legislative-subject-terms#2687,Middle Atlantic States
https://www.congress.gov/help/field-values/legislative-subject-terms#2688,Middle East
https://www.congress.gov/help/field-values/legislative-subject-terms#2689,Middle East and North Africa
https://www.congress.gov/help/field-values/legislative-subject-terms#2690,Middle class
https://www.congress.gov/help/field-values/legislative-subject-terms#2691,Midwest (U.S.)
https://www.congress.gov/help/field-values/legislative-subject-terms#2692,Midwives
https://www.congress.gov/help/field-values/legislative-subject-terms#2693,Migrant education
https://www.congress.gov/help/field-values/legislative-subject-terms#2694,Migrant labor
https://www.congress.gov/help/field-values/legislative-subject-terms#2695,"Migrant, seasonal, agricultural labor"
https://www.congress.gov/help/field-values/legislative-subject-terms#2696,Migratory bird conservation
https://www.congress.gov/help/field-values/legislative-subject-terms#2697,Militarism
https://www.congress.gov/help/field-values/legislative-subject-terms#2698,Military advisers
https://www.congress.gov/help/field-values/legislative-subject-terms#2699,Military agreements
https://www.congress.gov/help/field-values/legislative-subject-terms#2700,Military aircraft
https://www.congress.gov/help/field-values/legislative-subject-terms#2701,Military airlift
https://www.congress.gov/help/field-values/legislative-subject-terms#2702,Military and naval offenses
https://www.congress.gov/help/field-values/legislative-subject-terms#2703,Military and naval supplies
https://www.congress.gov/help/field-values/legislative-subject-terms#2704,Military assistance
https://www.congress.gov/help/field-values/legislative-subject-terms#2705,"Military assistance, sales, and agreements"
https://www.congress.gov/help/field-values/legislative-subject-terms#2706,Military attaches
https://www.congress.gov/help/field-values/legislative-subject-terms#2707,Military aviation
https://www.congress.gov/help/field-values/legislative-subject-terms#2708,Military base closures
https://www.congress.gov/help/field-values/legislative-subject-terms#2709,Military bases
https://www.congress.gov/help/field-values/legislative-subject-terms#2710,Military chaplains
https://www.congress.gov/help/field-values/legislative-subject-terms#2711,Military civic action
https://www.congress.gov/help/field-values/legislative-subject-terms#2712,Military civil functions
https://www.congress.gov/help/field-values/legislative-subject-terms#2713,Military command and control
https://www.congress.gov/help/field-values/legislative-subject-terms#2714,Military command and structure
https://www.congress.gov/help/field-values/legislative-subject-terms#2715,Military communications
https://www.congress.gov/help/field-values/legislative-subject-terms#2716,Military construction operations
https://www.congress.gov/help/field-values/legislative-subject-terms#2717,Military dependents
https://www.congress.gov/help/field-values/legislative-subject-terms#2718,Military discharges
https://www.congress.gov/help/field-values/legislative-subject-terms#2719,Military doctrine
https://www.congress.gov/help/field-values/legislative-subject-terms#2720,Military education
https://www.congress.gov/help/field-values/legislative-subject-terms#2721,Military education and training
https://www.congress.gov/help/field-values/legislative-subject-terms#2722,Military electronics
https://www.congress.gov/help/field-values/legislative-subject-terms#2723,Military facilities and property
https://www.congress.gov/help/field-values/legislative-subject-terms#2724,Military helicopters
https://www.congress.gov/help/field-values/legislative-subject-terms#2725,Military history
https://www.congress.gov/help/field-values/legislative-subject-terms#2726,Military hospitals
https://www.congress.gov/help/field-values/legislative-subject-terms#2727,Military housing
https://www.congress.gov/help/field-values/legislative-subject-terms#2728,Military intelligence
https://www.congress.gov/help/field-values/legislative-subject-terms#2729,Military intervention
https://www.congress.gov/help/field-values/legislative-subject-terms#2730,Military law
https://www.congress.gov/help/field-values/legislative-subject-terms#2731,Military leave
https://www.congress.gov/help/field-values/legislative-subject-terms#2732,Military maneuvers
https://www.congress.gov/help/field-values/legislative-subject-terms#2733,"Military medals, decorations, etc."
https://www.congress.gov/help/field-values/legislative-subject-terms#2734,Military medicine
https://www.congress.gov/help/field-values/legislative-subject-terms#2735,Military occupation
https://www.congress.gov/help/field-values/legislative-subject-terms#2736,Military operations
https://www.congress.gov/help/field-values/legislative-subject-terms#2737,Military operations and strategy
https://www.congress.gov/help/field-values/legislative-subject-terms#2738,Military parks
https://www.congress.gov/help/field-values/legislative-subject-terms#2739,Military pay
https://www.congress.gov/help/field-values/legislative-subject-terms#2740,Military pensions
https://www.congress.gov/help/field-values/legislative-subject-terms#2741,Military personnel
https://www.congress.gov/help/field-values/legislative-subject-terms#2742,Military personnel and dependents
https://www.congress.gov/help/field-values/legislative-subject-terms#2743,Military posture
https://www.congress.gov/help/field-values/legislative-subject-terms#2744,"Military procurement, research, weapons development"
https://www.congress.gov/help/field-values/legislative-subject-terms#2745,Military promotions
https://www.congress.gov/help/field-values/legislative-subject-terms#2746,Military readiness
https://www.congress.gov/help/field-values/legislative-subject-terms#2747,Military regimes
https://www.congress.gov/help/field-values/legislative-subject-terms#2748,Military relations
https://www.congress.gov/help/field-values/legislative-subject-terms#2749,Military research
https://www.congress.gov/help/field-values/legislative-subject-terms#2750,Military sealift
https://www.congress.gov/help/field-values/legislative-subject-terms#2751,Military service clubs
https://www.congress.gov/help/field-values/legislative-subject-terms#2752,Military strategy
https://www.congress.gov/help/field-values/legislative-subject-terms#2753,Military surveillance
https://www.congress.gov/help/field-values/legislative-subject-terms#2754,Military technology
https://www.congress.gov/help/field-values/legislative-subject-terms#2755,Military training
https://www.congress.gov/help/field-values/legislative-subject-terms#2756,Military transportation
https://www.congress.gov/help/field-values/legislative-subject-terms#2757,Military vehicles
https://www.congress.gov/help/field-values/legislative-subject-terms#2758,Military weapons
https://www.congress.gov/help/field-values/legislative-subject-terms#2759,Military withdrawal
https://www.congress.gov/help/field-values/legislative-subject-terms#2760,Militia movements
https://www.congress.gov/help/field-values/legislative-subject-terms#2761,Militias and paramilitary groups
https://www.congress.gov/help/field-values/legislative-subject-terms#2762,Milk
https://www.congress.gov/help/field-values/legislative-subject-terms#2763,Mine safety
https://www.congress.gov/help/field-values/legislative-subject-terms#2764,Mine wastes
https://www.congress.gov/help/field-values/legislative-subject-terms#2765,Mine water
https://www.congress.gov/help/field-values/legislative-subject-terms#2766,Mineral reserves
https://www.congress.gov/help/field-values/legislative-subject-terms#2767,Minerals
https://www.congress.gov/help/field-values/legislative-subject-terms#2768,Miners
https://www.congress.gov/help/field-values/legislative-subject-terms#2769,Mines (Ordnance)
https://www.congress.gov/help/field-values/legislative-subject-terms#2770,Mines and mineral resources
